name,city,postalCode,address,url,longitude,latitude
Aula am Berliner Ring,Monheim am Rhein,40789,Berliner Ring 7,https://www.ticketmaster.de/venue/aula-am-berliner-ring-monheim-am-rhein-tickets/mohaula/749,6.8878,51.08591
Metropol,Berlin,10777,Nollendorfplatz 5,https://www.ticketmaster.de/venue/metropol-berlin-tickets/bermetropo/753,13.35052,52.49955
Kulturzentrum Jokus,Gießen,35390,Ostanlage 25a,https://www.ticketmaster.de/venue/kulturzentrum-jokus-giessen-tickets/wbekultjok/701,8.68206,50.58843
Palmberg Arena,Schwerin,19059,Von-Flotow-Straße 19,https://www.ticketmaster.de/venue/palmberg-arena-schwerin-tickets/swnpalmber/720,11.39173,53.62703
Hole44,Berlin,12051,Hermannstraße 146,https://www.ticketmaster.de/venue/hole44-berlin-tickets/berhole/701,13.43338,52.46438
Bumann & Sohn,Cologne,50825,Bartholomäus-Schink-Straße 2,https://www.ticketmaster.de/venue/bumann--sohn-koln-tickets/koebumanns/701,6.91963,50.95244
kleines theater herne,Herne,44623,Neustraße 67,https://www.ticketmaster.de/venue/kleines-theater-herne-herne-tickets/hrnkleinth/706,7.21448,51.54011
Freiheitshalle,Munich,80636,Rainer-Werner-Fassbinder-Platz 1,https://www.ticketmaster.de/venue/freiheitshalle-munchen-tickets/muefreitha/701,11.53736,48.1445
Carlswerk Victoria,Cologne,51063,Schanzenstraße 6-20,https://www.ticketmaster.de/venue/carlswerk-victoria-koln-tickets/koecarlsv/753,7.01208,50.96579
EXPO Plaza,Hannover,30539,,https://www.ticketmaster.de/venue/expo-plaza-hannover-tickets/hanexpoplz/753,9.81647,52.32254
Saal des ehemaligen Landtags,Oldenburg,26122,Theodor-Tantzen-Platz,https://www.ticketmaster.de/venue/saal-des-ehemaligen-landtags-oldenburg-tickets/oldsaallan/740,8.20275,53.13856
Kulturinsel Wöhrmühle,Erlangen,91056,Wöhrmühle 6,https://www.ticketmaster.de/venue/kulturinsel-wohrmuhle-erlangen-tickets/erlkultins/701,10.99646,49.59731
Schützenhof Kirchhatten,Hatten,26209,Dingsteder Straße 27,https://www.ticketmaster.de/venue/schutzenhof-kirchhatten-hatten-tickets/htnschueho/740,8.36053,53.01796
Dingsteder Krug,Hatten,26209,Kimmer Straße 1,https://www.ticketmaster.de/venue/dingsteder-krug-hatten-tickets/htndingkru/740,8.42236,53.04329
Verti Music Hall,Berlin,10243,Mercedes Platz,https://www.ticketmaster.de/venue/verti-music-hall-berlin-tickets/bervertimh/753,13.44341,52.50512
TSV Bayer Sportcenter,Dormagen,41539,An der Römerziegelei 1,https://www.ticketmaster.de/venue/tsv-bayer-sportcenter-dormagen-tickets/drmsportce/731,6.84775,51.08494
Olympiapark & Olympiastadion,Munich,80809,Spiridon-Louis-Ring,https://www.ticketmaster.de/venue/olympiapark--olympiastadion-munchen-tickets/mueolystpa/701,11.55178,48.17566
beta Finanz Eissportarena,Hamm,59071,Karl-Koßmann-Straße 1,https://www.ticketmaster.de/venue/beta-finanz-eissportarena-hamm-tickets/hamhelinet/731,7.88644,51.688
Frankfurter Hof,Mainz am Rhein,55116,Augustinerstraße 55,https://www.ticketmaster.de/venue/frankfurter-hof-mainz-am-rhein-tickets/maifrankfu/749,8.2742,49.99714
OSTERMANN-ARENA,Leverkusen,51373,Bismarckstraße 125,https://www.ticketmaster.de/venue/ostermann-arena-leverkusen-tickets/levsmidtar/720,7.00406,51.03938
Kuppelsaal,Koblenz am Rhein,56077,Festung Ehrenbreitstein,https://www.ticketmaster.de/venue/kuppelsaal-koblenz-am-rhein-tickets/kobkuppels/749,7.61375,50.36458
Scala Ludwigsburg,Ludwigsburg,71638,Stuttgarter Straße 2,https://www.ticketmaster.de/venue/scala-ludwigsburg-ludwigsburg-tickets/ludscala/749,9.19367,48.89548
Westfalenhalle,Dortmund,44139,Rheinlanddamm 200,https://www.ticketmaster.de/venue/westfalenhalle-dortmund-tickets/dorwestfeh/705,7.4567,51.49688
Admiralspalast,Berlin,10117,Friedrichstraße 101,https://www.ticketmaster.de/venue/admiralspalast-berlin-tickets/beradmithe/749,13.38837,52.52076
Audi Dome,Munich,81373,Grasweg 74,https://www.ticketmaster.de/venue/audi-dome-munchen-tickets/mueaudidom/748,11.52531,48.12611
LUX,Hannover,30449,Schwarzer Bär 2,https://www.ticketmaster.de/venue/lux-hannover-tickets/hanlux/749,9.72045,52.36816
Messegelände Essen,Essen,45131,Messeplatz 1,https://www.ticketmaster.de/venue/messegelande-essen-essen-tickets/essmesse/705,6.98676,51.42252
Mitsubishi Electric HALLE,Düsseldorf,40591,Siegburger Straße 15,https://www.ticketmaster.de/venue/mitsubishi-electric-halle-dusseldorf-tickets/duephilips/753,6.80892,51.20639
Festhalle,Frankfurt am Main,60327,Ludwig-Erhard-Anlage 1,https://www.ticketmaster.de/venue/festhalle-frankfurt-am-main-tickets/famfesthal/753,8.65073,50.11233
Erika-Hess-Eisstadion,Berlin,13353,Müllerstr. 185,https://www.ticketmaster.de/venue/erika-hess-eisstadion-berlin-tickets/bererikahe/706,13.36949,52.53732
Musical Dome Köln,Cologne,50668,Goldgasse 1,https://www.ticketmaster.de/venue/musical-dome-koln-koln-tickets/koemusical/749,6.96114,50.94231
zakk,Düsseldorf,40233,Fichtenstraße 40,https://www.ticketmaster.de/venue/zakk-dusseldorf-tickets/duszakkhal/749,6.81054,51.21672
Mercedes-Benz Arena,Berlin,10243,Mercedes-Platz 1,https://www.ticketmaster.de/venue/mercedes-benz-arena-berlin-tickets/bermercede/753,13.44314,52.50573
Batschkapp,Frankfurt am Main,60388,Gwinnerstraße 5,https://www.ticketmaster.de/venue/batschkapp-frankfurt-am-main-tickets/fambatschk/753,8.73896,50.13557
Stadthalle,Offenbach am Main,63071,Waldstraße 312,https://www.ticketmaster.de/venue/stadthalle-offenbach-am-main-tickets/oamstadtha/753,8.77691,50.0826
Haus Leipzig,Leipzig,04109,Elsterstraße 22,https://www.ticketmaster.de/venue/haus-leipzig-leipzig-tickets/leihaus/749,12.36466,51.34063
Buderus Arena Wetzlar,Wetzlar,35576,Wolfgang-Kühle-Straße 1,https://www.ticketmaster.de/venue/buderus-arena-wetzlar-wetzlar-tickets/wtzrittala/706,8.48004,50.56298
Im Wizemann (Halle),Stuttgart,70376,Quellenstraße 7,https://www.ticketmaster.de/venue/im-wizemann-halle--stuttgart-tickets/stuimwize/749,9.20116,48.80811
Musikzentrum,Hannover,30165,Emil-Meyer-Straße 26-28,https://www.ticketmaster.de/venue/musikzentrum-hannover-tickets/hanmusikze/749,9.72541,52.39261
Altes Kurhaus,Bad Zwischenahn,26160,Auf dem hohen Ufer 20,https://www.ticketmaster.de/venue/altes-kurhaus-bad-zwischenahn-tickets/bazaltkurh/740,8.01261,53.18372
Berghain Kantine,Berlin,10243,Am Wriezener Bahnhof,https://www.ticketmaster.de/venue/berghain-kantine-berlin-tickets/berberghka/753,13.44159,52.51098
Zoom,Frankfurt am Main,60386,Carl-Benz-Straße 21,https://www.ticketmaster.de/venue/zoom-frankfurt-am-main-tickets/famzoom/753,8.75172,50.12083
Weser-Ems-Hallen(Kl.EWE Arena),Oldenburg,26123,Maastrichter Straße 1,https://www.ticketmaster.de/venue/weser-ems-hallen-klewe-arena--oldenburg-tickets/oldewearkl/740,8.2263,53.14669
Kulturzentrum PFL,Oldenburg,26121,Peterstr. 3,https://www.ticketmaster.de/venue/kulturzentrum-pfl-oldenburg-tickets/oldkulturp/740,8.20781,53.14282
Volksparkstadion,Hamburg,22525,Sylvesterallee 7,https://www.ticketmaster.de/venue/volksparkstadion-hamburg-tickets/hamvolkspa/753,9.8986,53.58782
Messepark Moselauen,Trier,54294,In den Moselauen 1,https://www.ticketmaster.de/venue/messepark-moselauen-trier-tickets/triemessep/705,6.62215,49.74055
Niedersachsenhalle,Verden,27283,Lindhooper Strasse 92,https://www.ticketmaster.de/venue/niedersachsenhalle-verden-tickets/veanieders/706,9.25683,52.92691
Schlachthof,Bremen,28215,Findorffstraße 51,https://www.ticketmaster.de/venue/schlachthof-bremen-tickets/breschlach/749,8.80997,53.0886
Ampere,Munich,81667,Zellstraße 4,https://www.ticketmaster.de/venue/ampere-munchen-tickets/mueamperec/749,11.5892,48.1328
Neue Gebläsehalle,Neunkirchen,66538,An den Hochöfen 1,https://www.ticketmaster.de/venue/neue-geblasehalle-neunkirchen-tickets/nsageblaes/749,7.17182,49.34674
Stadthalle Rheine,Rheine,48429,Humboldplatz 10,https://www.ticketmaster.de/venue/stadthalle-rheine-rheine-tickets/rhestadtha/749,7.440797,52.280851
Sporthalle Berg Fidel,Münster,48153,Am Berg Fidel  51,https://www.ticketmaster.de/venue/sporthalle-berg-fidel-munster-tickets/munspfidel/720,7.62397,51.92894
Nochtwache,Hamburg,20359,Bernhard-Nocht-Straße 69,https://www.ticketmaster.de/venue/nochtwache-hamburg-tickets/hamnochtwa/705,9.96169,53.54699
Lichtburg Essen,Essen,45127,Kettwiger Straße 36,https://www.ticketmaster.de/venue/lichtburg-essen-essen-tickets/esslichtbu/749,7.01317,51.45483
ÖVB-Arena,Bremen,28209,Bürgerweide,https://www.ticketmaster.de/venue/ovb-arena-bremen-tickets/breoevbare/740,8.81688,53.08656
Die Glocke (Großer Saal),Bremen,28195,Domsheide 6-8,https://www.ticketmaster.de/venue/die-glocke-grosser-saal--bremen-tickets/breglockeg/740,8.8097,53.07478
Stadthalle Chemnitz,Chemnitz,09111,Theaterstraße 3,https://www.ticketmaster.de/venue/stadthalle-chemnitz-chemnitz-tickets/chestadtha/749,12.92126,50.83475
Olympiastadion,Munich,80809,Spiridon-Louis-Ring 21,https://www.ticketmaster.de/venue/olympiastadion-munchen-tickets/mueolympst/753,11.55092,48.17543
E-Werk,Cologne,51063,Schanzenstraße 37,https://www.ticketmaster.de/venue/e-werk-koln-tickets/koeewerk/753,7.01654,50.96942
Deutsche Bank Park,Frankfurt am Main,60528,Mörfelder Landstraße 362,https://www.ticketmaster.de/venue/deutsche-bank-park-frankfurt-am-main-tickets/famcommerz/754,8.64544,50.06859
Frannz Club (Kulturbrauerei),Berlin,10435,Schönhauser Allee 36,https://www.ticketmaster.de/venue/frannz-club-kulturbrauerei--berlin-tickets/berfrannzc/749,13.41259,52.53818
Barclays Arena,Hamburg,22525,Sylvesterallee 10,https://www.ticketmaster.de/venue/barclays-arena-hamburg-tickets/hambarclay/753,9.899,53.58894
Kulturbahnhof,Cloppenburg,49661,Bahnhofstraße 82,https://www.ticketmaster.de/venue/kulturbahnhof-cloppenburg-tickets/clokulturb/740,8.05587,52.84425
Turniergelände Schloss Wocklum,Balve,58802,Wocklum 9,https://www.ticketmaster.de/venue/turniergelande-schloss-wocklum-balve-tickets/balveturge/706,7.88758,51.34206
Heimathafen,Berlin,12043,Karl-Marx-Straße 141,https://www.ticketmaster.de/venue/heimathafen-berlin-tickets/berheimath/753,13.43919,52.47697
MESSE BREMEN,Bremen,28215,Findorffstraße 101/Bürgerweide,https://www.ticketmaster.de/venue/messe-bremen-bremen-tickets/bremessehb/740,8.81189,53.08967
Klosterhof Wiblingen,Ulm,89076,Schlossstraße 38,https://www.ticketmaster.de/venue/klosterhof-wiblingen-ulm-tickets/ulmkolstwi/753,9.99138,48.36144
Paul Horn-Arena,Tübingen,72072,Europastraße 50,https://www.ticketmaster.de/venue/paul-horn-arena-tubingen-tickets/tubpahoare/727,9.04239,48.51063
Essigfabrik Köln,Cologne,50679,Siegburger Straße 110,https://www.ticketmaster.de/venue/essigfabrik-koln-koln-tickets/koeessigfa/753,6.97832,50.92479
LKA Longhorn,Stuttgart,70327,Heiligenwiesen 6,https://www.ticketmaster.de/venue/lka-longhorn-stuttgart-tickets/stulkalong/753,9.25173,48.76755
QUARTERBACK Immobilien ARENA,Leipzig,04105,Am Sportforum 2,https://www.ticketmaster.de/venue/quarterback-immobilien-arena-leipzig-tickets/leiarenale/753,12.35443,51.3423
Fanatec-Arena,Landshut,84034,Am Gutenbergweg 32,https://www.ticketmaster.de/venue/fanatec-arena-landshut-tickets/lhseisstad/731,12.13857,48.52979
Uckermärkische Bühnen,Schwedt/Oder,16303,Berliner Straße 46-48,https://www.ticketmaster.de/venue/uckermarkische-buhnen-schwedt-oder-tickets/sdtoducker/749,14.29804,53.06703
Theater der Stadt,Diepholz,49356,Schlesierstr. 13,https://www.ticketmaster.de/venue/theater-der-stadt-diepholz-tickets/diptheasta/742,8.36372,52.6108
Badehaus Berlin,Berlin,10245,Revaler Str. 99,https://www.ticketmaster.de/venue/badehaus-berlin-berlin-tickets/berbadeszi/753,13.45493,52.50833
Yuca,Cologne,50825,Bartholomäus-Schink-Straße 65/67,https://www.ticketmaster.de/venue/yuca-koln-tickets/koeyuca/761,6.91641,50.95178
Deutsches Theater München,Munich,80336,Schwanthalerstr. 13,https://www.ticketmaster.de/venue/deutsches-theater-munchen-munchen-tickets/muedeutthe/753,11.56262,48.13746
Schloßplatz,Coburg,96450,Schlossplatz,https://www.ticketmaster.de/venue/schlossplatz-coburg-tickets/cobschlosp/753,10.96782,50.25889
Mangfallpark Süd,Rosenheim,83022,Rathausstraße 25,https://www.ticketmaster.de/venue/mangfallpark-sud-rosenheim-tickets/rshmangfal/753,12.13403,47.85239
OpenAir-Platz der EmslandArena,Lingen,49808,Lindenstr. 24 a,https://www.ticketmaster.de/venue/openair-platz-der-emslandarena-lingen-tickets/lngemdaroa/753,7.31361,52.51396
Schloss Salem,Salem,88682,Schlossbezirk 1,https://www.ticketmaster.de/venue/schloss-salem-salem-tickets/slmschlsal/753,9.27749,47.777
Thurn u. Taxis Schlossfestspiele,Regensburg,93047,Emmeramsplatz 5,https://www.ticketmaster.de/venue/thurn-u-taxis-schlossfestspiele-regensburg-tickets/regschloss/753,12.09251,49.01482
Technikum,Munich,81671,Speicherstr. 26,https://www.ticketmaster.de/venue/technikum-munchen-tickets/muetechnik/753,11.60648,48.1238
Konzertsaal Kreissparkasse Syke,Syke,28857,Mühlendamm 4,https://www.ticketmaster.de/venue/konzertsaal-kreissparkasse-syke-syke-tickets/sykkonzkre/740,8.82523,52.913
Im Wizemann (Club),Stuttgart,70376,Quellenstraße 7,https://www.ticketmaster.de/venue/im-wizemann-club--stuttgart-tickets/stuimwizcl/753,9.20116,48.80811
Waschhaus,Potsdam,14467,Schiffbauergasse 6,https://www.ticketmaster.de/venue/waschhaus-potsdam-tickets/potwaschau/749,13.07353,52.40344
Kuppelsaal im HCC,Hannover,30175,Theodor-Heuss-Platz 1-3,https://www.ticketmaster.de/venue/kuppelsaal-im-hcc-hannover-tickets/hancongrku/753,9.76887,52.37611
Festwiese Leipzig,Leipzig,04105,Am Sportforum 1,https://www.ticketmaster.de/venue/festwiese-leipzig-leipzig-tickets/leifestwie/753,12.34404,51.35009
Weser-Ems-Hallen,Oldenburg,26123,Europaplatz 12,https://www.ticketmaster.de/venue/weser-ems-hallen-oldenburg-tickets/oldwerkzwe/740,8.22691,53.14721
KENT Club,Hamburg,22769,Stresemannstraße 163,https://www.ticketmaster.de/venue/kent-club-hamburg-tickets/hamstagecl/753,9.94952,53.56245
Nordwest Ticket,Bremen,28195,Martinistr. 33,https://www.ticketmaster.de/venue/nordwest-ticket-bremen-tickets/brenwt/740,8.80445,53.07607
Maschinenhaus,Berlin,10435,Schönhauser Allee 36,https://www.ticketmaster.de/venue/maschinenhaus-berlin-tickets/bermaschin/753,13.41299,52.53839
Capitol,Offenbach am Main,63067,Goethestrasse 1-5,https://www.ticketmaster.de/venue/capitol-offenbach-am-main-tickets/oamcapitol/753,8.75693,50.1093
Prachtwerk,Berlin,12043,Ganghoferstraße 2,https://www.ticketmaster.de/venue/prachtwerk-berlin-tickets/berprachtw/749,13.43872,52.47907
Stadthalle,Falkensee,14612,Scharenbergstraße 15,https://www.ticketmaster.de/venue/stadthalle-falkensee-tickets/falstadtha/706,13.09154,52.56234
MERKUR SPIEL-ARENA,Düsseldorf,40474,Arena-Straße 1,https://www.ticketmaster.de/venue/merkur-spiel-arena-dusseldorf-tickets/dusesprita/753,6.7345,51.26098
ZAG Arena,Hannover,30539,EXPO-Plaza 7,https://www.ticketmaster.de/venue/zag-arena-hannover-tickets/hantuiaren/753,9.8169,52.32301
DGH Südwede,Worpswede,27726,Südweder Straße 26,https://www.ticketmaster.de/venue/dgh-sudwede-worpswede-tickets/wopdghsued/740,8.90279,53.19576
Zitadelle - Open Air,Mainz am Rhein,55131,Zitadellenweg,https://www.ticketmaster.de/venue/zitadelle-open-air-mainz-am-rhein-tickets/maizitadel/753,8.27531,49.99388
König Albert Theater,Bad Elster,08645,Parkstraße 1,https://www.ticketmaster.de/venue/konig-albert-theater-bad-elster-tickets/elskoeathe/749,12.23249,50.28218
Strom,Munich,80337,Lindwurmstraße 88,https://www.ticketmaster.de/venue/strom-munchen-tickets/muestrom/753,11.54915,48.12498
Täubchenthal,Leipzig,04229,Wachsmuthstraße 1,https://www.ticketmaster.de/venue/taubchenthal-leipzig-tickets/leitaeubch/753,12.37308,51.3397
Karlstorbahnhof,Heidelberg,69126,Marlene-Dietrich-Platz 3,https://www.ticketmaster.de/venue/karlstorbahnhof-heidelberg-tickets/heikarlsto/753,8.68083,49.38672
SparkassenPark,Mönchengladbach,41179,Am Hockeypark 1,https://www.ticketmaster.de/venue/sparkassenpark-monchengladbach-tickets/monhockeyp/706,6.38926,51.17774
Columbia Theater,Berlin,10965,Columbiadamm 9-11,https://www.ticketmaster.de/venue/columbia-theater-berlin-tickets/bercclub/753,13.3915,52.48461
Helgas Stadtpalast,Rostock,18057,Am Vögenteich 19,https://www.ticketmaster.de/venue/helgas-stadtpalast-rostock-tickets/roshelgas/749,12.12541,54.08518
Parkbühne im Clara Zetkin Park,Leipzig,04107,Karl-Tauchnitz-Str. 28 / Rennbahnweg,https://www.ticketmaster.de/venue/parkbuhne-im-clara-zetkin-park-leipzig-tickets/leiparkbue/749,12.36345,51.3293
Turnierplatz Luhmühlen,Westergellersen,21394,Westergellerser Heide 1,https://www.ticketmaster.de/venue/turnierplatz-luhmuhlen-westergellersen-tickets/westertulu/731,10.20828,53.2327
Congress Center,Ramstein-Miesenbach,66877,Am Neuen Markt 4,https://www.ticketmaster.de/venue/congress-center-ramstein-miesenbach-tickets/ramcongcen/749,7.55546,49.44788
AGON Sportpark,Berlin,14055,Glockenturmstr. 40,https://www.ticketmaster.de/venue/agon-sportpark-berlin-tickets/berspotrif/701,13.21845,52.51003
Messegelände Essen - Halle 5,Essen,45131,Messeplatz 1,https://www.ticketmaster.de/venue/messegelande-essen-halle-5-essen-tickets/essmesseh5/705,6.99912,51.42989
Fitzroy,Berlin,10179,Holzmarktstraße 15,https://www.ticketmaster.de/venue/fitzroy-berlin-tickets/berfitzroy/753,13.4205,52.51376
WERK7 theater,Munich,81671,Speicherstraße 22,https://www.ticketmaster.de/venue/werk7-theater-munchen-tickets/muewerk7/753,11.6062,48.12374
Virtual Event,Worldwide,,,https://www.ticketmaster.de/venue/virtuelles-event-weltweit-tickets/zzzvirtuel/706,10.0,50.0
PSD Bank Stadion,Frankfurt am Main,60386,Erlenbruch 1,https://www.ticketmaster.de/venue/psd-bank-stadion-frankfurt-am-main-tickets/famvolksba/737,8.72254,50.12772
SparkassenForum,Böblingen,71034,Bahnhofstr. 8,https://www.ticketmaster.de/venue/sparkassenforum-boblingen-tickets/bobsparkas/749,9.00884,48.68584
Messe Bremen Parkhaus,Bremen,28215,Hollerallee 99,https://www.ticketmaster.de/venue/messe-bremen-parkhaus-bremen-tickets/bremesspar/740,8.81482,53.08818
Besucherzentrum Willingen,Willingen,34508,Am Hagen 10,https://www.ticketmaster.de/venue/besucherzentrum-willingen-willingen-tickets/wllbesuche/749,8.61142,51.29041
Zeltphilharmonie,Hamburg,20457,Buchheisterstr. 16,https://www.ticketmaster.de/venue/zeltphilharmonie-hamburg-tickets/hamzeltphi/753,10.64905,53.04104
Rudolf-Harbig-Stadion,Dresden,01069,Lennéstraße 12,https://www.ticketmaster.de/venue/rudolf-harbig-stadion-dresden-tickets/dreruharst/701,13.74793,51.0409
Residenzschloss,Rastatt,76437,Herrenstraße 18-20,https://www.ticketmaster.de/venue/residenzschloss-rastatt-tickets/rasschloss/753,8.20519,48.85833
Neues Schloss Tettnang,Tettnang,88069,Montfortplatz 1,https://www.ticketmaster.de/venue/neues-schloss-tettnang-tettnang-tickets/tetneuschl/753,9.55135,47.67096
Olympischer Platz,Berlin,14053,Olympischer Platz,https://www.ticketmaster.de/venue/olympischer-platz-berlin-tickets/berolympla/706,13.24657,52.51578
Festwiese Petersberg,Erfurt,99084,Petersberg,https://www.ticketmaster.de/venue/festwiese-petersberg-erfurt-tickets/erffestwpe/701,11.03024,51.0246
Messe München GmbH,Munich,81823,Messegelände,https://www.ticketmaster.de/venue/messe-munchen-gmbh-munchen-tickets/muemesse/753,11.69812,48.13594
Bunker Paulsmühlenstraße,Düsseldorf,40597,Paulsmühlenstraße 51,https://www.ticketmaster.de/venue/bunker-paulsmuhlenstrasse-dusseldorf-tickets/dusbunpaul/737,6.88338,51.16449
Freilichtbühne Schönewalde,Schönewalde,04916,Am Park 1-2,https://www.ticketmaster.de/venue/freilichtbuhne-schonewalde-schonewalde-tickets/sowfreilic/701,13.21508,51.8119
Isarphilharmonie im Gasteig HP8,Munich,81379,Hans-Preißinger-Straße 8,https://www.ticketmaster.de/venue/isarphilharmonie-im-gasteig-hp8-munchen-tickets/mueisarphi/701,11.55404,48.1114
Helmut-Körnig-Halle,Dortmund,44139,Strobelallee 40,https://www.ticketmaster.de/venue/helmut-kornig-halle-dortmund-tickets/dorhelmutk/705,7.45605,51.49413
Mojo Club,Hamburg,20359,Reeperbahn 1,https://www.ticketmaster.de/venue/mojo-club-hamburg-tickets/hammojoclu/701,9.64719,53.75287
Freilichtbühne Peißnitz,Halle (Saale),06108,Birkenallee - Peißnitzinsel,https://www.ticketmaster.de/venue/freilichtbuhne-peissnitz-halle-saale--tickets/halpeissni/733,11.94978,51.49037
MAX Nachttheater,Kiel,24116,Eichhofstraße 1,https://www.ticketmaster.de/venue/max-nachttheater-kiel-tickets/kiemaxnach/701,10.11172,54.33272
Kabarett-Theater Die Wühlmäuse,Berlin,14052,Pommernallee 2-4,https://www.ticketmaster.de/venue/kabarett-theater-die-wuhlmause-berlin-tickets/berwuehlma/701,13.27091,52.50858
Halle Nord,Buxtehude,,,https://www.ticketmaster.de/venue/halle-nord-buxtehude-tickets/buxhalnord/731,9.70311,53.47717
Friedr.-Ludwig-Jahn-Sportpark,Berlin,10437,Cantianstr. 24,https://www.ticketmaster.de/venue/friedr-ludwig-jahn-sportpark-berlin-tickets/berjahnspo/731,13.40875,52.54305
Sportzentrum Hüttenberg,Hüttenberg,35625,Hauptstr. 107,https://www.ticketmaster.de/venue/sportzentrum-huttenberg-huttenberg-tickets/huettbspoz/731,8.62142,50.51539
